Old.Name	Blup_Transfo_AUC_bud_burst_y1	Blup_Transfo_bud_burst_y1	Blup_Transfo_AUC_bud_burst_y2	Blup_Transfo_bud_burst_y2	Blup_Transfo_AUC_color_y1	Blup_Transfo_AUC_drop_y1	Blup_Transfo_color_y1	Blup_Transfo_drop_y1	Blup_Transfo_AUC_color_y2	Blup_Transfo_AUC_drop_y2	Blup_Transfo_color_y2	Blup_Transfo_drop_y2	Blup_Transfo_AUC_color_y3	Blup_Transfo_AUC_drop_y3	Blup_Transfo_color_y3	Blup_Transfo_drop_y3	Blup_Transfo_height_y2	Blup_Transfo_dbh_y2	Blup_Transfo_dbase_y2	Blup_Transfo_vol_y2	Blup_Transfo_weight_y2	Blup_Transfo_AUC_dbase	Blup_Transfo_AUC_dbh	Blup_Transfo_AUC_height	Blup_Transfo_AUC_vol	Blup_Transfo_cop1	Blup_Transfo_cop2	Blup_Transfo_growth_duration_y1	Blup_Transfo_growth_duration_y2	Blup_Transfo_AUC_bud_burst_y1_y2	Blup_Transfo_bud_burst_y1_y2	Blup_Transfo_AUC_color_y1_y2_y3	Blup_Transfo_AUC_drop_y1_y2_y3	Blup_Transfo_color_y1_y2_y3	Blup_Transfo_drop_y1_y2_y3	Blup_Transfo_growth_duration_y1_y2	Blup_Transfo_time_serie_color_y1	Blup_Transfo_time_serie_color_y2	Blup_Transfo_time_serie_color_y3	Blup_Transfo_time_serie_dbase	Blup_Transfo_time_serie_dbh	Blup_Transfo_time_serie_drop_y1	Blup_Transfo_time_serie_drop_y2	Blup_Transfo_time_serie_drop_y3	Blup_Transfo_time_serie_height	Blup_Transfo_time_serie_bud_burst_y1	Blup_Transfo_time_serie_bud_burst_y2	Blup_Transfo_time_serie_vol	Blup_Transfo_time_serie_color_y1_y2_y3	Blup_Transfo_time_serie_drop_y1_y2_y3	Blup_Transfo_time_serie_bud_burst_y1_y2	Blup_Transfo_bud_burst_y1_v2	Blup_Transfo_bud_burst_y2_v2	Blup_Transfo_color_y1_v2	Blup_Transfo_drop_y1_v2	Blup_Transfo_color_y2_v2	Blup_Transfo_drop_y2_v2	Blup_Transfo_color_y3_v2	Blup_Transfo_drop_y3_v2	Blup_Transfo_growth_duration_y1_v2	Blup_Transfo_growth_duration_y2_v2	Blup_Transfo_bud_burst_y1_y2_v2	Blup_Transfo_color_y1_y2_y3_v2	Blup_Transfo_drop_y1_y2_y3_v2	Blup_Transfo_growth_duration_y1_y2_v2	Blup_Transfo_time_serie_dbh_v2	Blup_Transfo_time_serie_bud_burst_y2_v2	Blup_Transfo_time_serie_bud_burst_y1_y2_v2
XXX_100_21	11737.50042	-0.032931806	9419.895447	-6.259610545	-22452.08168	-68.7233388	3295.897818	3465.042128	-85.95025828	-4.78180953	6618.161355	872.9258966	-27498.69666	-42.87987865	6561.153607	2685.83399	6.113590174	0.996232675	1.589981706	0.767981011	0.70509536	0.140323692	0.121773018	54.49569821	0.39799652	0.275791354	0.541620025	5425.892744	8030.973417	12192.31299	-3.81423878	-15593.93308	-36.21721252	6979.062309	2976.629973	8087.664147	-7.150634356	-2.240671644	-4.862071871	0.246824406	0.138913072	-0.424758047	-0.890090733	-0.241321588	0.290382628	2.748925637	2.106522666	0.734070976	-5.168942986	-0.459529276	2.873942277	-0.032911396	-6.259610545	6792.533866	9342.134583	8787.459969	4670.990178	3676.313374	8970.11922	8167.827712	9475.731683	-3.814198338	7677.529087	8441.980012	10069.70662	0.159057773	2.106522666	2.873942277
XXX_100_226	NA	NA	-21063.6146	11.41969534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.666479313	NA	NA	NA	-0.343678541	NA	NA	6.535077602	NA	NA	NA	NA	NA	-18952.69726	10.31600012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.052787884	NA	-4.371532829	NA	NA	NA	-4.532380026	NA	11.41969534	NA	NA	NA	NA	NA	NA	NA	NA	10.31597156	NA	NA	NA	NA	-4.371532829	-4.532380026
XXX_100_227	NA	NA	1135.253876	-1.53822632	NA	NA	NA	NA	64.63148219	3.890389384	-8740.855967	-3345.599095	29103.30589	72.77867242	-5952.912157	-8299.582386	0.620013946	-0.751330468	-0.423426624	0.006279315	-0.013168018	0.004754725	-0.069651983	20.10918848	0.106821126	0.318502945	0.00867373	NA	-6653.87497	621.8745464	-0.586915473	12142.07483	31.60828274	-8007.839293	-6091.487769	-6820.351304	NA	1.611281867	5.246081605	-0.034412115	-0.130430781	NA	0.734743379	0.405425403	0.070269112	NA	0.538066567	0.016039684	4.061015908	0.512490284	0.414154277	NA	-1.53822632	NA	NA	-9232.938171	-9362.673379	-6220.200169	-7657.287641	NA	-7005.539105	-0.586893998	-8040.844741	-8773.701639	-6799.297524	-0.013451903	0.538066567	0.414154277
XXX_100_228	NA	NA	236.3374456	2.876262032	NA	NA	NA	NA	-28.1051632	-0.749083196	2995.450015	479.3379662	-5313.293666	-2.930692819	2081.796431	1730.497369	-0.705090935	-0.010447154	-0.226242727	-0.046212614	-0.08156353	-0.039973242	-0.030112547	-24.05726311	-0.21508363	-0.076663646	0.180757006	NA	855.2313712	661.3464752	2.385173092	-2213.212705	-0.419265735	2792.664987	1126.58889	1088.933464	NA	-0.687432989	-0.742885769	-0.039095423	-0.052956099	NA	-0.157289377	-0.057562897	-0.081596375	NA	-0.027404535	-0.164029523	-0.709191033	-0.087070442	0.087974801	NA	2.876262032	NA	NA	1825.64438	311.5462061	-745.5135123	-1379.00008	NA	9.409874104	2.385160924	547.5460624	-877.7506074	290.1552847	-0.046820159	-0.027404535	0.087974801
XXX_100_229	NA	NA	9491.697864	-7.971380354	NA	NA	NA	NA	-12.73366944	-0.028587957	2723.250219	420.6216927	-723.731237	-4.237599154	-3853.659839	-1683.41464	-0.138286613	-0.672344036	-0.425464559	-0.026327584	0.002539232	-0.086242385	-0.11863784	-15.84350733	-0.226799053	0.074646357	0.107093613	NA	5927.889503	8776.78355	-6.856750434	-358.1108439	-0.664687393	-1333.589364	-883.4095592	5790.379864	NA	-0.305093254	0.530714283	-0.074902631	-0.125181459	NA	0.109220283	-0.077734968	-0.016752302	NA	1.818290039	-0.165420883	0.380166622	-0.026700454	1.944637704	NA	-7.971380354	NA	NA	-251.543406	-67.2317842	-569.883848	-637.7314002	NA	3076.023952	-6.856723622	-690.4409508	-962.9533735	3129.143797	-0.058231865	1.818290039	1.944637704
XXX_100_23	-4362.163738	0.006836461	3402.153631	1.356919378	-2836.281246	21.07194063	792.2991721	-968.2073566	-17.2119559	-1.153243339	2158.20562	404.9472094	5955.166044	21.51111521	-293.156189	-554.9013741	3.185498615	0.59158284	1.010497809	0.494797109	0.58285831	0.086087512	0.080188825	27.50971114	0.248607922	0.22073875	1.233747749	410.4963014	1041.920371	-250.3431872	0.43428062	624.2182906	11.72812031	1333.599384	-183.4000245	980.0743883	-0.925049083	-0.515314723	0.736223969	0.152190201	0.080901813	0.162124678	-0.246195121	0.166196566	0.155351814	-1.035992672	0.398351737	0.428742427	-0.156629855	0.073903578	-0.25193092	0.00684782	1.356919378	1251.652612	-1005.661364	2687.000161	2395.343909	-1190.235873	-1994.019008	692.6235953	1480.05619	0.434286251	1346.516702	214.3164666	1390.288819	0.076305435	0.398351737	-0.25193092
XXX_100_230	NA	NA	-2695.831665	2.828194005	NA	NA	NA	NA	43.2311879	1.94280684	-5799.984589	-547.1668053	27943.52505	16.05893748	-4379.558037	-5408.648444	-5.16065985	NA	-1.42029375	-1.099483717	-0.253083873	-0.166307065	NA	-28.39874816	-0.494740064	-0.183854349	-0.532748146	NA	-6233.075013	-2879.276633	3.269308462	11632.82979	4.948356121	-5578.604788	-2995.670242	-6419.648216	NA	1.054102698	4.921438455	-0.307264012	NA	NA	0.330476658	0.075980608	-0.326547779	NA	-0.371861073	-0.919291162	3.666005028	0.139183361	-0.501598538	NA	2.828194005	NA	NA	-6336.286159	-323.0449151	-7048.708543	-3125.591356	NA	-6458.766058	3.26931714	-6948.360909	-1433.720119	-6278.895461	-0.148513984	-0.371861073	-0.501598538
XXX_100_231	NA	NA	-4051.707466	4.865856823	NA	NA	NA	NA	45.732521	0.724283485	-2490.004115	947.3166534	19568.18316	-5.558546818	-3049.541954	874.6575862	0.014264025	-0.654889481	0.084920999	0.170437647	0.143954398	0.102163312	0.045297461	23.37841901	0.323659895	-0.167287242	-0.681519622	NA	-4288.01869	-4118.383959	5.068879631	6003.873641	-5.125206786	-3032.912546	1242.512629	-4567.485303	NA	1.116011494	3.531928242	0.077944311	-0.064171635	NA	0.227312686	-0.042233429	0.06417905	NA	-0.837405447	0.228752031	2.409362757	0.043160699	-0.970123234	NA	4.865856823	NA	NA	-9232.938171	1038.846809	-4042.642533	-236.1163286	NA	-9371.101562	5.068882337	-7391.423916	982.5072381	-9050.768385	0.088952029	-0.837405447	-0.970123234
XXX_100_232	NA	NA	-5168.123394	3.749546097	NA	NA	NA	NA	46.37897794	2.912306637	-4875.854771	479.3379662	20180.91686	20.33223994	-5549.540652	-1683.41464	3.44598959	0.60439822	0.975435496	0.600000699	0.546293391	0.151528748	0.06766362	22.9259773	0.427108258	0.121158807	-0.108687027	NA	-5884.714679	-4277.680399	3.156417878	8813.657179	11.7869163	-5612.723093	-706.9734971	-5329.121355	NA	1.231739704	3.852063437	0.195363822	0.121205069	NA	0.584107379	0.121476114	0.174383246	NA	-0.852687743	0.550893825	3.151142564	0.27010093	-0.742591706	NA	3.749546097	NA	NA	-5639.700293	-3960.582909	-2916.316322	-3998.886994	NA	-6304.668737	3.156403151	-4627.668042	-4608.802293	-5719.393932	0.11239467	-0.852687743	-0.742591706
XXX_100_233	NA	NA	1210.629673	1.062383446	NA	NA	NA	NA	55.39352726	1.567613789	-8288.657676	-3513.630587	20431.07717	15.52056018	-7142.454463	-7015.859116	-9.023338709	NA	-2.189714773	-1.772761575	-1.751404433	-0.276493266	NA	-73.83621565	-1.004725372	-0.203555982	-0.943019235	NA	-7615.207492	1475.22509	0.756192078	8481.452159	8.598760118	-8556.258512	-5925.49727	-6863.989527	NA	1.398515818	4.439502626	-0.486709472	NA	NA	0.290749711	0.006184191	-0.630741948	NA	0.164478247	-1.583715347	3.643944564	0.094774175	0.275740916	NA	1.062383446	NA	NA	-8971.136654	-1100.767838	-3410.416047	-3535.053938	NA	-8015.262034	0.756184884	-6853.983332	-2871.212374	-7235.563259	-0.277874987	0.164478247	0.275740916
XXX_100_234	NA	NA	-443.236908	2.002977967	NA	NA	NA	NA	-27.8272373	-0.794195161	2995.450015	479.3379662	-8748.521507	-2.930692819	3353.643752	1730.497369	3.895170587	0.600899275	0.855324787	0.536750121	0.538289252	0.148784527	0.065491966	31.74766252	0.443064326	0.190696187	0.375881898	NA	1266.025894	40.29729113	1.613928305	-3694.674183	-0.439310052	3500.499006	1126.58889	1480.108965	NA	-0.687432989	-1.56697992	0.17372446	0.109232201	NA	-0.17358565	-0.02146061	0.192195998	NA	-0.006243427	0.526559613	-1.301707352	-0.064083798	0.109271378	NA	2.002977967	NA	NA	1825.64438	311.5462061	1613.517933	-637.7314002	NA	391.0147831	1.613918696	1840.244954	-471.3517335	653.3553054	0.110460029	-0.006243427	0.109271378
XXX_100_237	NA	NA	-11630.62557	7.824871733	NA	NA	NA	NA	4.968018874	1.405884722	-3428.4884	479.3379662	14736.29177	31.31025316	-3853.659839	-5496.220768	-2.401603857	-1.00350823	-0.892178644	-0.321198588	-0.325274468	-0.139313378	-0.10908619	-22.05486481	-0.345590308	0.096655153	0.479800127	NA	-6528.207004	-10183.62973	6.755560217	6447.946179	16.11007455	-3904.284536	-2754.776103	-5941.881308	NA	0.303107756	2.778243786	-0.15325136	-0.176824239	NA	0.301077369	0.135263791	-0.082567485	NA	-2.122354217	-0.385575189	2.109750245	0.197012157	-2.020386332	NA	7.824871733	NA	NA	-981.5217757	-2598.691185	-2196.915043	-3998.886994	NA	-4335.676087	6.755533546	-1746.504288	-3877.28432	-3845.366229	-0.083439796	-2.122354217	-2.020386332
XXX_100_24	-4395.799815	0.007236197	-3356.695325	2.230203443	-1410.349049	3.492518528	-1926.677784	-968.2073566	-3.59358681	-0.998775429	499.3482717	404.9472094	19580.61672	35.62570363	-4702.091888	-554.9013741	0.975633026	-0.017726211	0.365677749	0.256740774	0.308008636	0.064312155	0.060337752	36.24787479	0.218140382	0.035925792	0.075465914	-2058.297273	-701.0261897	-3670.110386	0.869924407	5424.486487	11.07773436	-2162.243033	-183.4000245	-1304.918775	0.786903988	-0.081953147	3.333369172	0.117194749	0.066239727	0.058313523	-0.192288655	0.247051972	0.132134288	-0.918933343	-0.511575903	0.322709451	1.824517533	0.105570605	-0.641585476	0.007247464	2.230203443	-961.7391751	518.2655813	1283.417083	846.9982416	-3488.288296	-4349.852005	-1171.037933	-16.43364944	0.869929221	-932.1901814	-789.252098	-423.7970247	0.08660684	-0.511575903	-0.641585476
XXX_100_240	NA	NA	-9676.617875	8.864270364	NA	NA	NA	NA	24.21667453	0.786402384	461.0774499	420.6216927	4.436024065	-2.527241782	-412.3102686	-1666.295964	-3.774051711	-1.675291982	-1.248078115	-0.589609039	-0.638485913	-0.05019063	-0.312148649	-55.86347209	-0.419627881	-0.014839113	-0.490799172	NA	-3735.857971	-8124.245969	7.331006066	90.10134929	0.312151487	58.00303061	-738.3916383	-3239.211395	NA	0.681206735	-0.124758714	-0.157696425	-0.406681077	NA	0.160989249	-0.051096508	-0.275418182	NA	-2.241066177	-0.587610277	0.129248478	0.010561523	-2.15174532	NA	8.864270364	NA	NA	-251.543406	966.30427	-338.2379248	-1219.049118	NA	-4102.58481	7.330969503	-346.2348668	-421.6014685	-3579.201563	-0.224992807	-2.241066177	-2.15174532
XXX_100_241	NA	NA	-22461.84847	15.02365477	NA	NA	NA	NA	45.00124301	0.51948446	-8288.657676	-3262.837817	NA	NA	NA	NA	-8.717262121	NA	-1.457237946	-1.175796323	-1.402888549	-0.210887199	NA	-79.4324427	-0.954765565	-0.114455963	-0.743351302	NA	-13293.9251	-19397.20091	12.52164869	11062.15808	21.24077362	-10221.27074	-7984.293307	-12170.05728	NA	1.219188547	NA	-0.289646518	NA	NA	0.2346208	NA	-0.653492791	NA	-5.157788791	-1.230008874	4.862780089	0.297488357	-5.095072383	NA	15.02365477	NA	NA	-7860.735962	-2918.920242	NA	NA	NA	-12379.93284	12.52158894	-7741.996606	-3736.776212	-11314.30889	-0.120909248	-5.157788791	-5.095072383
XXX_100_242	NA	NA	-3223.644937	3.115511583	NA	NA	NA	NA	13.43949087	2.048560296	-1801.095319	420.6216927	16947.49006	34.62999754	-2683.03482	-1666.295964	-2.862218112	NA	-0.620044374	-0.258283699	-0.375090761	-0.125544708	NA	-29.84988799	-0.381465323	0.037608488	-0.09209896	NA	-3148.211176	-2434.55014	2.486406285	7035.768518	17.22499514	-2476.27258	-738.3916383	-2690.127265	NA	0.501879464	3.084487541	-0.122754472	NA	NA	0.464435036	0.228334131	-0.143218429	NA	-0.55718508	-0.384963493	2.403463593	0.32366548	-0.452504955	NA	3.115511583	NA	NA	-251.543406	-1100.767838	-3240.300921	-4482.125166	NA	-1709.587432	2.486391363	-1989.62496	-3407.306971	-1342.967024	-0.111849433	-0.55718508	-0.452504955
XXX_100_248	NA	NA	8332.374734	-2.411510384	NA	NA	NA	NA	51.0131131	1.087218082	-9109.965062	-2041.650264	36103.65485	50.56126472	-9972.749661	-13207.18882	-4.969975749	-1.580139548	-1.715512352	-1.152583633	-1.109635466	-0.129969467	-0.088966336	-28.54110668	-0.442625031	-0.067636316	-0.443662037	NA	-6623.28693	7199.176961	-1.35816026	15155.49948	20.25890352	-10440.0325	-8008.255387	-6791.224109	NA	1.239829087	6.844324807	-0.319496741	-0.335044654	NA	0.228169716	0.207628082	-0.302400402	NA	1.828894149	-0.917297059	5.102408227	0.210321698	1.71324548	NA	-2.411510384	NA	NA	-7784.612165	-3437.553517	-7048.708543	-5427.335096	NA	-5550.895556	-1.358136225	-7721.605279	-4368.553513	-5414.811751	-0.145814389	1.828894149	1.71324548
XXX_100_249	NA	NA	-19513.27152	10.73581862	NA	NA	NA	NA	-18.89206011	-1.432360641	-1801.095319	420.6216927	13212.80327	-52.07022755	-2683.03482	-1489.789197	NA	NA	-1.828332757	NA	-0.720978513	-0.133258476	NA	NA	NA	-0.047217809	-0.651770334	NA	-6215.743461	-17387.41959	9.326376174	5490.922461	-22.46710809	-2476.27258	-641.2325496	-5556.361382	NA	-0.305093254	2.121713664	-0.423498618	NA	NA	-0.312183554	-0.375640806	NA	NA	-3.688276202	NA	1.473102864	-0.388888399	-3.596333037	NA	10.73581862	NA	NA	1641.684542	966.30427	-338.2379248	6424.679629	NA	-3105.055304	9.326340971	689.0150503	3905.170966	-2647.019207	-0.298902219	-3.688276202	-3.596333037
XXX_100_25	7491.189715	-0.012582204	12379.73549	-7.084826583	8959.267356	31.84642514	792.2991721	946.7588457	16.69500387	1.490538825	499.3482717	404.9472094	6951.559121	0.600613855	639.4643389	1721.039965	-1.184516692	-0.59566023	-0.321511094	-0.017569594	-0.041735159	0.014410605	0.002543327	5.287463319	0.079892424	0.372888878	0.013972221	2065.710175	3584.729894	10600.93335	-3.785444547	4679.690654	8.913891715	1082.453311	1460.385855	3232.401245	2.156466446	0.413317225	0.960976919	0.007493412	-0.014993153	0.199133426	0.329442091	0.029750316	-0.030065346	1.578332346	2.429818096	0.066799531	1.023916876	0.132899296	2.170246045	-0.012566426	-7.084826583	-961.7391751	-600.5085808	1283.417083	-514.8934822	-1190.235873	558.7480563	421.1538236	3971.9889	-3.78543101	-41.75756755	232.9366179	2565.910684	0.017709555	2.429818096	2.170246045
XXX_100_250	NA	NA	-14929.06264	9.232277147	NA	NA	NA	NA	56.57163109	3.00919973	-5384.736857	-3536.133723	31346.89227	49.25435839	-7663.98223	-5770.786086	-0.406114444	-1.019818792	-0.452046763	-0.033805592	-0.076178538	-0.048811091	-0.027856568	12.62632989	-0.079720037	0.211488172	-0.036996323	NA	-8443.132396	-14058.97769	8.925103565	13106.30495	20.51854072	-7187.15196	-4838.374606	-8524.156076	NA	1.425555477	5.795477706	-0.069708512	-0.16459942	NA	0.600199366	0.28242683	0.031203894	NA	-2.932355129	-0.127103218	4.402161668	0.377963025	-3.078484367	NA	9.232277147	NA	NA	-9232.938171	-3046.828363	-6220.200169	-4713.111045	NA	-10917.19727	8.925093475	-8040.844741	-3767.110138	-10522.29556	0.017030149	-2.932355129	-3.078484367
XXX_100_26	-1028.82853	0.007592685	-15323.92828	3.103487507	5169.607925	11.43161238	-1020.352132	-968.2073566	-9.985882505	-0.855260396	499.3482717	404.9472094	-9829.998623	-7.763586688	3215.562735	1721.039965	2.642082585	0.170805495	0.411960707	0.336109583	0.242123145	0.06535772	0.073626341	36.4191948	0.225655761	0.20638081	0.769219152	-1251.191681	-1099.814192	-7894.502264	1.305544554	-1878.090749	-0.967134334	1320.130982	691.3011248	-1065.615602	1.618424052	-0.267679537	-1.486332984	0.105610909	0.065282924	0.108115896	-0.131470135	-0.061801354	0.164055806	-0.353146585	-2.394914507	0.333446386	-0.604423442	-0.047386401	-1.273457727	0.007603871	3.103487507	1251.652612	-1005.661364	1283.417083	846.9982416	-458.2356219	-1252.750328	675.3874193	-371.4342947	1.305548553	1100.280841	-88.50094169	397.1062691	0.074754587	-2.394914507	-1.273457727
XXX_100_27	2849.691421	0.000601231	-5964.309	3.394582196	3638.132559	-3.879497192	792.2991721	-10.72425548	-23.32632569	-0.878649705	710.8392487	404.9472094	-3071.191249	-6.195299087	-1056.416474	583.0692955	2.224481864	0.458812574	0.976860713	0.362419291	0.32276742	0.086243203	0.086887518	31.51529446	0.25003341	-0.034378038	0.12089501	956.4794957	-1038.066373	-1111.574627	1.446864891	-210.6373925	-5.180664001	497.5681748	638.4929153	193.0861208	0.884729878	-0.639132316	-0.387540783	0.140024276	0.082367825	-0.015325421	-0.248134089	-0.034815808	0.143004468	0.466268719	-1.061764709	0.372087303	-0.292324881	-0.090356331	-0.167681287	0.000614009	3.394582196	-3076.444704	923.4183643	2687.000161	1621.171075	273.7646291	558.7480563	-2319.398158	597.4043124	1.446868625	235.2333673	1558.230683	-725.506594	0.096435719	-1.061764709	-0.167681287
XXX_100_28	784.4363079	0.007592685	6012.147602	-2.718406258	-768.2947679	-16.3552161	792.2991721	-10.72425548	-14.9885487	-0.931997093	3817.062968	404.9472094	2522.116706	3.475807792	639.4643389	1721.039965	4.965367415	1.583645997	2.279282502	0.82908411	0.807348651	0.150803398	0.154798556	51.85096518	0.418447848	0.412097343	0.959335912	393.2320107	4252.23526	3812.9141	-1.597290757	183.472156	-5.811492552	2314.415908	1075.84349	2653.248607	-0.582658469	-0.515314723	0.361635718	0.257713103	0.209511984	-0.069747508	-0.217080768	0.032779779	0.191871923	-0.001968598	1.329440485	0.672361144	-0.265185876	-0.058464422	0.769595887	0.007603871	-2.718406258	1251.652612	3566.119472	2687.000161	1621.171075	-1190.235873	-1252.750328	675.3874193	3210.441849	-1.59728132	1346.516702	1732.530655	2300.276686	0.192940183	1.329440485	0.769595887
XXX_100_29	NA	NA	-4336.210131	0.256409837	NA	NA	NA	NA	56.16332609	1.372320061	-10325.34055	420.6216927	-11973.13113	-54.54737684	1290.648403	1563.548635	-6.085770077	NA	-1.598836708	-1.10512163	-0.996665596	-0.114532632	NA	-33.78448833	-0.406956396	-0.074179676	-0.513666385	NA	-7863.796497	-3517.411783	0.071438731	-4810.302617	-22.36122081	-4774.363668	1039.493504	-7096.265579	NA	1.488179453	-2.727814009	-0.344540269	NA	NA	0.324569355	-0.364118918	-0.401760615	NA	-0.492948909	-1.082096287	-1.524726151	-0.190903408	-0.380549895	NA	0.256409837	NA	NA	-7860.735962	-67.2317842	4049.048025	6769.27663	NA	-5721.940933	0.071434241	-2022.626293	3530.919729	-5092.475304	-0.219605057	-0.492948909	-0.380549895
XXX_100_3	-2418.242483	0.000601231	-756.1651779	-0.728811467	15309.28544	62.83878789	-2707.110975	-2825.640732	63.5738758	2.705732897	-12768.86713	-5098.040089	NA	NA	NA	NA	-5.71301376	NA	-1.475293706	-0.816349752	-0.962575895	-0.186259481	-0.200153877	-77.60131464	-0.605739958	-0.348060048	-1.077984468	-2736.609963	-9662.063904	-492.2438977	-1.038216554	6108.996279	31.71150298	-8165.49332	-4187.855549	-5720.743286	4.979775981	1.535764947	NA	-0.180719126	NA	0.361535178	0.510449509	NA	-0.073899282	-0.528735579	0.075056307	-0.553125938	3.122741622	0.4560633	0.093704369	0.000614009	-0.728811467	-5573.458466	-10565.31214	-8934.101866	-5848.977198	NA	NA	-4632.995424	-6601.003236	-1.038181314	-8452.232774	-9298.841946	-5471.207516	-0.155305559	0.075056307	0.093704369
XXX_100_30	14266.33648	-0.045459858	-3950.579042	1.065824689	11290.01235	38.65136273	-114.0264798	-968.2073566	17.80670747	1.290769672	2158.20562	404.9472094	-1677.493581	16.02210861	1911.31166	-1692.872044	4.085925726	0.570625948	0.67259608	0.448987237	0.427601552	0.077703223	0.094699316	44.03407139	0.265891055	0.208399975	0.220596471	3775.414467	1147.977969	6001.409364	0.260554432	2664.503796	16.12111076	1810.935374	-620.7505992	2904.839106	2.841247675	0.351408429	-0.487430983	0.134140236	0.100703856	0.23949496	0.307077583	0.103369559	0.165139154	3.431771724	-0.363448148	0.413652713	0.413289257	0.181397587	1.78059149	-0.045436597	1.065824689	-5289.836491	-2124.435526	-1926.435428	72.825408	-458.2356219	-1994.019008	-843.0119587	-2020.344395	0.260560388	-2648.420936	-1047.150791	-1309.194604	0.099867298	-0.363448148	1.78059149
XXX_100_31	11305.52082	-0.038468404	13053.35911	-7.084826583	-3851.034844	-18.0564505	792.2991721	946.7588457	-18.8795113	-0.93647898	3817.062968	404.9472094	-3397.422161	5.305476661	4519.81381	1721.039965	6.17633319	1.912467467	2.862926112	0.9782442	0.870760296	0.202452721	0.166533777	70.063676	0.589343148	0.045304291	1.598473556	4063.512318	6340.51222	12977.81831	-3.799593575	-2679.684211	-5.725338213	3832.383969	1460.385855	5786.666669	-1.463091477	-0.639132316	-0.911964333	0.301470187	0.231035632	-0.097076757	-0.20664596	0.056133791	0.258158085	2.729415749	2.493301419	0.81724631	-1.228620564	-0.049763807	2.823180705	-0.038446735	-7.084826583	2230.459171	3566.119472	4888.45569	1621.171075	-458.2356219	-1252.750328	5118.55041	6942.521231	-3.799580012	2840.822749	1732.530655	6712.53986	0.207589411	2.493301419	2.823180705
XXX_100_32	-3680.472582	0.014184402	2184.632504	2.230203443	-7178.942908	-27.12970061	792.2991721	-10.72425548	-20.5470667	-0.062904255	-1159.509076	404.9472094	-16168.35481	-21.87817511	3215.562735	1721.039965	-1.221432434	-0.746591248	-0.145857229	0.034169889	-0.062700575	0.005871145	-0.099490478	-37.13070304	-0.045713886	0.131225851	0.206674856	-161.3833291	-2010.308664	-498.9337262	0.873722196	-7804.67158	-17.35584898	1474.225339	1075.84349	-937.4977479	-2.001133871	-0.39149713	-2.909768336	0.027026716	-0.083605315	-0.128300815	0.011836006	-0.105144763	0.009430133	-0.957953119	0.229062874	0.029647883	-2.409167295	-0.103034792	-0.294055737	0.014194088	2.230203443	1251.652612	518.2655813	2687.000161	2395.343909	4122.750458	5562.496037	134.6023979	1078.498083	0.873727004	3405.153946	3672.577652	871.8313308	-0.057262455	0.229062874	-0.294055737
XXX_100_33	1489.672717	0.000601231	2472.648255	-0.098554064	3299.514891	14.83408117	-1020.352132	-10.72425548	-2.759809111	-0.529094402	3817.062968	404.9472094	12965.86289	41.37609151	1911.31166	1721.039965	5.81205813	1.068009732	1.523978818	0.704587582	0.625888807	0.143030398	0.13386927	60.82917733	0.414674653	0.1034026	0.658550763	-700.8924144	3019.851691	2408.227801	-0.294836296	4803.360112	16.66414788	2041.878844	1075.84349	1399.491784	1.178207548	-0.20577074	1.85998872	0.231889503	0.166460197	0.125217883	-0.097782439	0.291788292	0.249499268	0.251659949	0.419512845	0.65791859	1.105333892	0.170386219	0.453659761	0.000614009	-0.098554064	1251.652612	518.2655813	1283.417083	72.825408	-3584.796419	-4349.852005	1224.790529	965.7070896	-0.294829299	-111.1761628	-1085.350895	1407.958486	0.159080206	0.419512845	0.453659761
XXX_100_34	6530.319122	-0.00559075	5145.422518	-4.1738797	180.4943497	20.5048625	2066.00374	-10.72425548	31.98092836	2.954663282	3817.062968	404.9472094	8276.089301	27.78426562	1911.31166	1721.039965	5.918236862	1.127998164	1.534374699	0.701233243	0.599947419	0.135679195	0.108339434	59.81112371	0.405172422	0.218292522	0.625253497	2682.908569	4948.32758	6446.476281	-2.330205462	2333.010595	15.00125565	3353.067332	1075.84349	4290.010382	-0.729397304	0.660952412	1.060867119	0.20544132	0.116134645	0.148166078	0.560386728	0.225125006	0.251757857	1.344213688	1.244796053	0.612471723	0.331872241	0.284708991	1.454124159	-0.005576564	-4.1738797	1251.652612	2042.192526	-1926.435428	-1289.066316	-1922.236124	-1829.538495	1756.957462	136.2637397	-2.330194652	-678.729319	-114.0316645	1258.208056	0.096198908	1.244796053	1.454124159
