Old.Name	Blup_Transfo_Density_stomata_low_year1	Blup_Transfo_Mean_NND_low_year1	Blup_Transfo_Ratio_test_low_year1	Blup_Transfo_Density_stomata_up_year1	Blup_Transfo_Mean_NND_up_year1	Blup_Transfo_Ratio_test_up_year1	Blup_Transfo_Area_2_cavities_filled_field_year1	Blup_Transfo_Perimeter_2_excl_cavities_field_year1	Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year1	Blup_Transfo_Circularity_field_year1	Blup_Transfo_Horiz_size_center_field_year1	Blup_Transfo_Horiz_size_25perc_field_year1	Blup_Transfo_Horiz_size_50perc_field_year1	Blup_Transfo_Horiz_size_75perc_field_year1	Blup_Transfo_Vert_size_center_field_year1	Blup_Transfo_Vert_size_25perc_field_year1	Blup_Transfo_Vert_size_50perc_field_year1	Blup_Transfo_Vert_size_75perc_field_year1	Blup_Transfo_Vert_size_center_Horiz_size_center_ratio_field_year1	Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year1	Blup_Transfo_Vert_size25perc_Vert_size_75perc_ratio_field_year1	Blup_Transfo_Num_Indents_field_year1	Blup_Transfo_Indent_width_mean_field_year1	Blup_Transfo_Indent_depth_mean_field_year1	Blup_Transfo_Area_2_cavities_filled_field_year2	Blup_Transfo_Perimeter_2_excl_cavities_field_year2	Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2	Blup_Transfo_Circularity_field_year2	Blup_Transfo_Horiz_size_center_field_year2	Blup_Transfo_Horiz_size_25perc_field_year2	Blup_Transfo_Horiz_size_50perc_field_year2	Blup_Transfo_Horiz_size_75perc_field_year2	Blup_Transfo_Vert_size_center_field_year2	Blup_Transfo_Vert_size_25perc_field_year2	Blup_Transfo_Vert_size_50perc_field_year2	Blup_Transfo_Vert_size_75perc_field_year2	Blup_Transfo_Vert_size_center_Horiz_size_center_ratio_field_year2	Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2	Blup_Transfo_Vert_size25perc_Vert_size_75perc_ratio_field_year2	Blup_Transfo_Num_Indents_field_year2	Blup_Transfo_Indent_width_mean_field_year2	Blup_Transfo_Indent_depth_mean_field_year2	Blup_Transfo_Area_2_cavities_filled_field_y1_y2	Blup_Transfo_Perimeter_2_excl_cavities_field_y1_y2	Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_y1_y2	Blup_Transfo_Circularity_field_y1_y2	Blup_Transfo_Horiz_size_center_field_y1_y2	Blup_Transfo_Horiz_size_25perc_field_y1_y2	Blup_Transfo_Horiz_size_50perc_field_y1_y2	Blup_Transfo_Horiz_size_75perc_field_y1_y2	Blup_Transfo_Vert_size_center_field_y1_y2	Blup_Transfo_Vert_size_25perc_field_y1_y2	Blup_Transfo_Vert_size_50perc_field_y1_y2	Blup_Transfo_Vert_size_75perc_field_y1_y2	Blup_Transfo_Vert_size_center_Horiz_size_center_ratio_field_y1_y2	Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2	Blup_Transfo_Vert_size25perc_Vert_size_75perc_ratio_field_y1_y2	Blup_Transfo_Num_Indents_field_y1_y2	Blup_Transfo_Indent_width_mean_field_y1_y2	Blup_Transfo_Indent_depth_mean_field_y1_y2	Blup_Transfo_PC1_year1	Blup_Transfo_PC1_year2	Blup_Transfo_PC1_y1_y2	Blup_Transfo_PC2_year1	Blup_Transfo_PC2_year2	Blup_Transfo_PC2_y1_y2	Blup_Transfo_PC3_year1	Blup_Transfo_PC3_year2	Blup_Transfo_PC3_y1_y2	Blup_Transfo_PC4_year1	Blup_Transfo_PC4_year2	Blup_Transfo_PC4_y1_y2	Blup_Transfo_PC1_PC2_year1	Blup_Transfo_PC1_PC2_year2	Blup_Transfo_PC1_PC2_y1_y2	Blup_Transfo_PC1_PC3_year1	Blup_Transfo_PC1_PC3_year2	Blup_Transfo_PC1_PC3_y1_y2	Blup_Transfo_PC2_PC3_year1	Blup_Transfo_PC2_PC3_year2	Blup_Transfo_PC2_PC3_y1_y2	Blup_Transfo_PC1_PC4_year1	Blup_Transfo_PC1_PC4_year2	Blup_Transfo_PC1_PC4_y1_y2	Blup_Transfo_PC2_PC4_year1	Blup_Transfo_PC2_PC4_year2	Blup_Transfo_PC2_PC4_y1_y2	Blup_Transfo_PC3_PC4_year1	Blup_Transfo_PC3_PC4_year2	Blup_Transfo_PC3_PC4_y1_y2
XXX_100_133	-5.55472E-06	11.96720011	0.023262055	-0.080075694	0.049994471	0.010570935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-28.34133187	-144.285784	-4.114627639	3.528598019	-41.85642458	-0.075911096	-28.76435336	-43.49891108	-33.42338062	-19.08551563	-29.67085713	-18.44673706	0.041228883	0.121617883	-0.000485929	-21.20595628	-0.498857456	-0.262784322	-27.70438911	-119.9467909	-3.388616354	3.147464175	-41.22683007	-0.071154263	-28.76884273	-42.96271214	-32.09375916	-16.2598662	-28.2255413	-15.74900591	0.042980531	0.120485132	-0.000159805	-20.534454	-0.44394125	-0.250355009	NA	0.000853273	0.000984468	NA	-0.017952716	-0.014272382	NA	-0.004184442	-0.005220733	NA	-0.006839322	-0.004978037	NA	0.010894724	0.008883099	NA	0.004271294	0.003930946	NA	-0.006967808	-0.006651952	NA	0.003808801	0.003163183	NA	-0.004102092	-0.003456107	NA	-0.000311587	-0.000296305
XXX_100_137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.899086371	-7.243866084	-1.226915891	4.211399704	0.731640274	0.06971404	-1.799907693	0.910851191	-4.083172237	4.2315201	-7.120531329	-0.321390619	-0.029199843	0.019644328	0.006312317	-1.282581268	0.154694559	-0.006241606	1.254741195	-3.846409172	-0.933967319	3.772355698	0.998422844	0.069858697	-1.857111828	1.134922796	-3.177142649	3.801195817	-6.057518848	-0.163452664	-0.027052578	0.01977743	0.002115561	-0.997723763	0.138366902	0.000374437	NA	0.008427517	0.007427597	NA	-0.007307986	-0.005881571	NA	0.003679424	0.004517219	NA	0.023192472	0.01665235	NA	0.008222695	0.006718072	NA	0.000572599	0.000711919	NA	-0.007942618	-0.0075681	NA	-0.007192329	-0.005561233	NA	-0.009296192	-0.007856866	NA	-0.008003913	-0.007865787
XXX_100_139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-33.32800687	-136.925228	2.839565125	-5.034824661	-48.14224316	-0.338003868	-36.76755049	-49.50478558	-34.64974237	-25.20889196	-33.07269631	-22.10971678	0.121947561	0.023867208	-0.005565176	-14.95498991	-0.820364517	-0.206335852	-32.5607203	-107.8182873	2.382815648	-4.562353312	-47.33682053	-0.32176949	-36.72516728	-48.82018634	-33.19951108	-20.51034214	-31.4582409	-18.00689135	0.122804203	0.023811873	-0.001813495	-14.31883739	-0.71007406	-0.19434418	NA	-0.05989089	-0.049111623	NA	-0.024654745	-0.018822203	NA	0.011838186	0.015009447	NA	-0.012799303	-0.008779929	NA	-0.014140355	-0.010928622	NA	-0.040916751	-0.034453602	NA	-0.02665847	-0.024813825	NA	-0.020317012	-0.015383018	NA	-0.004266059	-0.003539762	NA	0.017028825	0.016714241
XXX_100_14	-2.36915E-06	3.008302319	-0.001314903	0.024343233	-0.007104948	0.007154525	17.22992285	2.765444296	1.220550783	-0.027039306	24.54641366	0.135262725	20.44923864	25.98535891	20.46887436	0.982034015	19.36063179	0.800120788	-0.030562944	-0.024592965	0.001767031	9.358323917	0.067175566	0.265323882	37.38425171	182.1545051	2.498820313	2.209652021	59.30152312	0.206788247	43.39190758	62.09006246	33.60286043	23.23099588	29.89131629	25.91409948	-0.092195689	-0.048304414	-0.001511357	26.5952615	0.216494851	0.233426871	33.00146854	98.56664548	2.415137367	1.288282193	50.4596933	0.217826689	38.71600766	52.73027965	33.14947621	13.22199029	30.30648824	14.4865299	-0.077294036	-0.047011844	0.000821085	21.27528815	0.185489029	0.307165118	0.022124225	-0.03894321	-0.004057188	0.009617836	0.030060049	0.024586332	-0.010671232	-0.00122607	-0.006782474	0.002392917	0.015137553	0.011000851	0.00563331	-0.03904117	-0.017568113	0.018222551	-0.018364353	0.001811233	0.013350354	0.018980005	0.020233129	0.007713438	-0.024913416	-0.00801144	0.003739456	0.005281124	0.005610793	-0.00811431	-0.008307218	-0.010757935
XXX_100_149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.38388334	-22.49661302	-1.517127158	2.362061309	1.729910844	0.13991283	10.1269789	-2.936621545	-5.386548448	-3.025273969	-2.749629391	-1.749995148	-0.056572198	0.061737787	-0.001500472	-4.879857313	0.222035545	0.004274912	-0.015886563	-16.76836597	-1.180656348	2.079864437	1.988189049	0.137834181	10.04645802	-2.685508556	-4.461701693	-2.442264868	-1.760718297	-1.391875636	-0.054271174	0.061348361	-0.000499372	-4.525188944	0.19836703	0.01065265	NA	-0.018066057	-0.015109505	NA	0.006069604	0.004663443	NA	-0.007068079	-0.008791588	NA	0.001772132	0.001224359	NA	-0.014001006	-0.011288809	NA	-0.002449346	-0.001918122	NA	0.010087653	0.009377146	NA	-0.008830449	-0.006860339	NA	0.001334337	0.001149967	NA	-0.006809315	-0.006690266
XXX_100_15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.57210652	59.83385771	1.554784933	0.497129729	14.20139167	0.009279608	8.020660714	15.67828637	15.94689467	10.83949003	15.15595929	8.617619612	-0.011917025	-0.09382946	0.002018964	13.65994999	0.227987537	0.073298158	11.82508867	52.98108899	1.430568979	0.37310249	14.3534241	0.011338318	7.944257634	15.79856728	16.56374521	9.486433684	15.84131085	7.522989103	-0.009866842	-0.092287744	0.00067858	13.65482391	0.203670194	0.078111826	NA	0.061053361	0.052194452	NA	0.034926854	0.027410446	NA	0.004775261	0.005874212	NA	-0.009212491	-0.00668731	NA	0.008908222	0.007273525	NA	0.025610537	0.02250279	NA	0.015896104	0.014836057	NA	0.032239586	0.02571014	NA	0.014428624	0.012244247	NA	0.008501568	0.008376108
XXX_100_151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-23.54461685	-117.6334951	-2.557520014	-1.18327544	-37.6964035	-0.143945111	-29.0629113	-40.23010617	-21.53141527	-14.51891511	-17.29154363	-14.02182784	0.080702261	0.026780417	-0.000249629	-17.78810124	0.075547594	-0.17940031	-24.63433017	-95.98660212	-2.11389763	-1.04595205	-39.23379881	-0.147067332	-30.40474927	-41.76109645	-22.64484188	-12.07747261	-18.5335845	-11.69522161	0.082127711	0.026592319	-7.95176E-05	-17.99542959	0.052739868	-0.186621143	NA	-0.019726858	-0.016391915	NA	-0.028104927	-0.021920864	NA	0.004392033	0.00555	NA	-0.008504451	-0.005957699	NA	0.007671506	0.006489086	NA	-0.014368095	-0.012313134	NA	-0.021601201	-0.020401501	NA	-0.004758272	-0.003623338	NA	-0.006190451	-0.005142914	NA	0.008320163	0.008370613
XXX_100_153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.19674392	-55.72131904	-0.62490631	0.53609357	-14.5991717	0.016513399	-7.053183585	-14.72154523	-14.4674165	-8.610096847	-11.64675213	-9.515479185	-0.020028898	0.027579961	0.001270075	1.761267692	-0.305514554	-0.087451757	-10.72472923	-44.91596569	-0.422239569	0.408761707	-14.20178442	0.018343003	-7.100117707	-14.38760368	-13.411467	-7.247227188	-10.50700508	-8.06923021	-0.017933148	0.027614554	0.000427927	1.987054467	-0.271674705	-0.078995488	NA	0.022076256	0.019038073	NA	0.010152485	0.007881813	NA	-0.006065135	-0.007549626	NA	-0.004899868	-0.003581146	NA	0.004249794	0.003499006	NA	0.016540338	0.014608867	NA	0.011594748	0.010793548	NA	0.012563858	0.010106357	NA	0.004712096	0.004011811	NA	-0.002780292	-0.002725585
XXX_100_154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-31.67408627	-142.4962434	-1.869665277	-0.435921036	-43.38626395	-0.274769526	-32.7185654	-45.89241669	-36.33707448	-24.59191846	-32.27446943	-23.51139327	0.03298155	0.02060778	-0.00133101	-23.14419431	-0.715831346	-0.256015551	-32.65730943	-115.9236199	-1.559438331	-0.379006857	-44.85772736	-0.272411187	-34.05075614	-47.36908967	-37.15942042	-20.32842818	-33.17157603	-19.46560827	0.034767404	0.020513964	-0.000432273	-23.20887176	-0.632668602	-0.260921122	NA	-0.007756097	-0.006534925	NA	-0.006820214	-0.005750464	NA	-0.0055768	-0.007114209	NA	-0.017023345	-0.011775235	NA	-0.000436377	0.000197677	NA	0.002108416	0.001628783	NA	0.001271044	0.000816992	NA	0.004679149	0.003572883	NA	0.002898487	0.002428802	NA	0.003480599	0.003622772
XXX_100_155	5.32909E-06	-7.593923477	0.007281275	0.056387019	-0.031105455	-0.003080456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-29.65486746	-144.062864	-3.087521785	-0.773236566	-41.6159818	-0.138687927	-29.36587275	-44.3128341	-34.15848679	-20.79865449	-32.80212188	-22.29450122	0.03754586	0.085793757	0.002728154	-20.92924274	-0.277092363	-0.218053806	-29.00528871	-119.7579356	-2.515542927	-0.78952078	-40.98843564	-0.131942853	-29.36918617	-43.77091463	-32.81825242	-17.73378361	-31.30372066	-19.05760657	0.039318198	0.08510571	0.000915945	-20.26311052	-0.246350823	-0.206638089	NA	0.008167561	0.007206462	NA	0.016077357	0.01255215	NA	0.00178579	0.002172302	NA	-0.013921724	-0.010079133	NA	-0.006842632	-0.005488696	NA	0.002268022	0.00218747	NA	0.00757877	0.007019242	NA	0.01058726	0.008538822	NA	0.00953453	0.008097671	NA	0.008238718	0.008117456
XXX_100_156	-5.51198E-06	7.941495524	-0.014040517	-0.013015215	-0.002633144	-0.008358834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.630042427	-33.71775461	-0.133470592	1.867771739	-8.329164774	-0.094384107	-7.389707238	-6.391095326	-14.37463485	-7.590139867	-14.46359276	-6.298409749	-0.03645145	-0.066912066	-4.21248E-05	5.166583347	-0.458286017	-0.108883301	-8.928225155	-28.69598794	-0.159943299	1.676827449	-10.20685624	-0.099582562	-8.788740568	-8.246695788	-15.62876445	-6.402003762	-15.77073823	-5.371017891	-0.034141212	-0.065669081	-1.18278E-05	4.347894023	-0.409610164	-0.118235111	NA	0.010729931	0.00868688	NA	0.003263161	0.001910067	NA	-0.011403243	-0.014516007	NA	0.010433219	0.0069748	NA	0.003013234	0.002874444	NA	0.01831384	0.015341314	NA	0.013926858	0.012557742	NA	-0.000706298	-0.000533627	NA	-0.001824843	-0.00150606	NA	-0.015041477	-0.014548265
XXX_100_157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-35.43033914	-155.4380338	-0.607579756	-4.301732691	-54.46714922	-0.29696481	-42.94861045	-55.23382918	-34.30931941	-20.60542975	-31.9069201	-21.21289599	0.204375496	0.093932081	0.00237602	-25.43966277	-0.421522565	-0.238927422	-36.3643581	-126.3014229	-0.542108631	-3.828888851	-55.81021164	-0.293676656	-44.2538042	-56.62089204	-35.17153121	-17.06303254	-32.81248835	-17.58351864	0.20486692	0.092718292	0.000776992	-25.44320412	-0.377769563	-0.244349384	NA	-0.114569777	-0.094487676	NA	0.024162337	0.017787568	NA	0.007238978	0.009166703	NA	-0.0061721	-0.004364941	NA	-0.073854402	-0.056771917	NA	-0.063441984	-0.05383795	NA	0.007112503	0.006236091	NA	-0.047735191	-0.036394097	NA	0.009491582	0.007921308	NA	0.009685553	0.009710126
XXX_100_16	3.25348E-06	-5.870012212	-0.000367925	0.046031071	-0.029966892	-0.00693244	-1.513276158	0.258294322	0.821710223	-0.773347123	-3.726201731	-0.045182576	-4.439136736	-3.294378988	0.673373544	0.051358523	-0.398577941	0.090058711	0.013659883	-0.055721195	-0.000344454	2.864946118	-0.053279532	0.0231284	-13.11855973	-55.88251104	0.76405857	-3.216770786	-19.325221	-0.223211489	-20.33634845	-17.31744792	-10.76308004	-10.15854744	-8.215101777	-8.635498605	0.019755863	-0.144735487	-0.002684629	-1.076092683	-0.529424097	-0.107461333	-5.497615905	-22.36860985	1.197456259	-2.238194839	-9.085602124	-0.135626308	-11.2034973	-7.663492574	-2.600680349	-4.337278472	-2.035596863	-3.574538636	0.014709399	-0.126473771	-0.001120267	2.577732731	-0.313161632	-0.026311164	0.013102597	0.052950427	0.042705601	-0.016097108	-0.047214648	-0.039696187	0.045830126	0.014928543	0.036593979	0.005566374	0.00218192	0.00681331	0.019036153	0.061923455	0.047481405	-0.015350997	0.012006224	-0.001124387	-0.036337932	-0.041215762	-0.047196581	0.001580449	0.022130816	0.014372798	-0.01269731	-0.016223232	-0.017503068	0.019429481	0.011362285	0.018097448
XXX_100_160	6.77801E-07	-5.24514454	-0.017861962	0.061577115	-0.030206062	0.00130911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.164029228	-0.134861438	NA	0.055549091	0.042110173	NA	0.006169555	0.007808129	NA	-0.01208007	-0.008288766	NA	-0.112377356	-0.087156798	NA	-0.086731399	-0.073220548	NA	0.027174767	0.025127061	NA	-0.065789007	-0.050056322	NA	0.020987919	0.017498555	NA	0.01184296	0.011626661
XXX_100_161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-18.25361416	-82.50213355	-0.438551603	-2.164229908	-25.40534371	-0.144955264	-18.42275753	-25.64975396	-19.27482906	-13.52387786	-15.68544395	-13.7774886	0.03292764	-0.019904262	-0.001347421	-4.879857313	-0.593585437	-0.167613023	-17.71371356	-67.60437254	-0.263831999	-2.062540407	-24.91589758	-0.138011695	-18.44746444	-25.23900513	-18.14947375	-11.47485144	-14.47722759	-11.73403049	0.034725919	-0.019280221	-0.000448146	-4.525188944	-0.528342911	-0.157340296	NA	-0.008872837	-0.007289173	NA	-0.038131894	-0.030178811	NA	0.006008949	0.007401907	NA	-0.00806376	-0.005859937	NA	0.019956277	0.016225274	NA	-0.009972179	-0.008465349	NA	-0.027902485	-0.026326823	NA	0.000185819	0.000289988	NA	-0.010536658	-0.008907865	NA	0.008900771	0.008768936
XXX_100_163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-30.23664835	-144.5624236	-2.67740508	0.533638755	-42.79650997	-0.1761968	-30.84134994	-42.66363807	-35.60105067	-21.82900376	-33.14934848	-21.61424078	0.027073874	0.029273687	0.000923238	-10.74663107	-0.830651042	-0.322315813	-29.50985634	-113.9424255	-2.064250375	0.406989062	-42.05303163	-0.166740922	-30.81460592	-42.04466446	-34.13211657	-17.74182253	-31.5331284	-17.60117834	0.028647037	0.029135772	0.000303082	-10.2225614	-0.718983157	-0.306819302	NA	0.041234662	0.034157398	NA	-0.01861646	-0.014234803	NA	-9.70349E-06	-4.18789E-05	NA	-0.004411732	-0.003052072	NA	0.034378111	0.026719862	NA	0.020378747	0.017412764	NA	-0.011563988	-0.010810732	NA	0.020457901	0.015708666	NA	-0.004618386	-0.003833275	NA	0.002079308	0.002048055
XXX_100_165	1.14721E-06	-4.872272564	-0.010448932	0.013331004	-0.006224486	0.000301717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.383019711	-33.60322125	0.388180854	3.817536235	-9.870723368	0.125495314	-0.424255345	-10.50842848	-13.30634328	-4.914358632	-11.60077785	-5.189636098	-0.043620837	0.074028477	0.000508681	-6.538272232	0.074651011	0.152772474	-6.955593694	-24.96611616	0.406827507	3.337566079	-9.508776249	0.122312559	-0.47778172	-10.19791271	-12.27572525	-3.886770498	-10.48064517	-4.152140018	-0.041513762	0.073206966	0.00016785	-6.126285405	0.065093426	0.15391213	NA	-0.006269124	-0.004958272	NA	0.002125705	0.001523413	NA	-0.009866852	-0.012564206	NA	0.007959679	0.005396341	NA	-0.005462044	-0.004194583	NA	0.007112531	0.0061873	NA	0.011501925	0.010587426	NA	-0.006548157	-0.004883992	NA	-0.00173878	-0.001434363	NA	-0.012743386	-0.012493712
XXX_100_167	-6.85782E-06	12.87919469	0.00431165	0.00713513	0.000167337	0.003527754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-46.75672484	-210.8855369	-3.326413085	-0.431309477	-67.11808318	-0.352997957	-51.26024309	-69.52219347	-53.89598141	-32.15427864	-49.5710928	-32.49636695	0.186418461	0.306744447	0.002902314	-32.5512115	-1.035694287	-0.432794058	-45.94262907	-176.3693574	-2.718608312	-0.476593404	-66.27328209	-0.339465349	-51.22075361	-68.8030938	-52.27079193	-27.50371676	-47.78840151	-27.82994768	0.18735454	0.303313617	0.000974237	-31.65953649	-0.922257367	-0.416512315	NA	-0.102490777	-0.086926485	NA	0.050551007	0.039726335	NA	0.002660113	0.00325499	NA	-0.01773797	-0.012827783	NA	-0.08097967	-0.065558654	NA	-0.053274966	-0.046152375	NA	0.027109681	0.025374824	NA	-0.037759158	-0.029802173	NA	0.02247977	0.01906567	NA	0.01092842	0.010764205
XXX_100_168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-19.75740374	-89.34930128	-0.207923629	-0.646126067	-29.57667009	-0.048394376	-19.63116006	-31.13930792	-21.31307224	-13.55622371	-19.59928814	-12.05022986	0.043736593	0.064691938	-0.001719747	-13.5797424	-0.301293616	-0.031216429	-20.89672681	-73.30598509	-0.219957683	-0.56659555	-31.20815371	-0.055519455	-20.99788833	-32.75750422	-22.4307915	-11.28891693	-20.78820053	-10.08080851	0.045441221	0.06392477	-0.000559083	-13.89915359	-0.273640004	-0.042915281	NA	-0.045422126	-0.037549968	NA	0.008935192	0.006219217	NA	0.005146684	0.006508694	NA	-0.005213508	-0.00371032	NA	-0.030733804	-0.023311974	NA	-0.027376841	-0.023320735	NA	0.000125274	-0.000245934	NA	-0.017849888	-0.013605957	NA	0.004425478	0.003700892	NA	0.007562228	0.007627043
XXX_100_17	5.32629E-07	-3.760907365	-0.012304714	0.037561297	-0.019624638	0.000272771	9.190782982	1.77609967	1.103536083	-0.1117471	12.20480241	0.017243314	9.295739698	15.82910466	11.71410741	0.43771067	8.394028829	0.629116686	-0.015786444	-0.095417199	-0.00161373	5.462297237	0.030219235	0.185365305	22.56332288	129.712891	3.700576389	-0.193213194	34.20229749	0.100184219	21.78213694	36.82796759	25.75575128	14.98193711	23.15923776	16.70704463	-0.045171399	-0.061012888	-0.001238263	24.00324623	-0.085315935	0.163110266	20.16015441	64.72138511	2.84158622	-0.11516797	29.14040964	0.083767974	20.18683654	32.72450843	23.87064127	7.999807925	20.22312284	8.841122171	-0.040310132	-0.101609812	-0.001595901	16.66789239	0.005596834	0.23341459	0.039095892	0.002601967	0.036152457	0.016350863	0.00820238	0.018044916	0.001862568	-0.007498925	-0.006010754	-0.002879788	0.007194222	0.001858145	0.010174518	-0.005270072	0.005135174	0.021888577	0.009027822	0.021655432	0.011848659	0.012961113	0.016009996	0.018682721	-0.002781297	0.014342652	0.011022439	0.000517496	0.006611315	0.003683718	-0.010186769	-0.004727617
XXX_100_170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.350454438	34.54647245	0.471385486	-1.296920786	6.56708662	0.026697023	-0.213735881	6.894925957	14.82020869	6.938620074	15.35864385	7.802939313	0.027113773	-0.02333813	-0.000724112	8.955819781	-0.087760611	0.007992213	7.644048178	31.55789873	0.509644163	-1.268789997	6.784156445	0.028204095	-0.274040938	7.076939392	15.45332548	6.130278342	16.04055923	6.822464938	0.028944709	-0.022671462	-0.000239525	9.041984829	-0.077658172	0.014285717	NA	0.004270727	0.003891569	NA	-0.04746302	-0.037534161	NA	-0.001856517	-0.002338025	NA	0.003477397	0.002452576	NA	0.033194751	0.026951823	NA	0.003868497	0.003580386	NA	-0.026461932	-0.02497296	NA	0.000168875	0.00027655	NA	-0.016895127	-0.014295148	NA	-0.00321948	-0.003157759
XXX_100_173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.43148933	-63.31419754	-0.398176753	-3.422529491	-19.28403677	-0.138994032	-16.16422974	-18.79985945	-10.90801377	-10.79214536	-8.369569888	-11.59911255	0.023390295	-0.074030069	0.001926003	-11.24426878	0.461932675	-0.010489652	-12.93797676	-51.34856753	-0.229512061	-3.214120374	-18.84673866	-0.132239264	-16.19335201	-18.43725407	-9.903452252	-9.124576053	-7.285382032	-9.860896863	0.025242148	-0.072734135	0.000647466	-10.76608888	0.412112916	-0.003777348	NA	0.034184484	0.029338094	NA	-0.035902139	-0.028421185	NA	-0.010318034	-0.012816059	NA	-0.008761775	-0.006362682	NA	0.040934073	0.033222654	NA	0.027430527	0.024086752	NA	-0.011577835	-0.010984557	NA	0.019863325	0.015895179	NA	-0.009490649	-0.008021622	NA	-0.004553198	-0.004470179
XXX_100_174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.492299025	-34.83836961	0.485075307	-3.558653259	-15.52287175	-0.116190935	-13.4830273	-14.37637594	-0.362366953	-5.000403032	-1.808984266	-7.664864296	0.0581045	-0.062448916	0.001697639	-6.538272232	0.177664131	-0.002605703	-8.050342252	-25.95656076	0.484931251	-3.245005859	-15.09542973	-0.109248852	-13.50209171	-14.02875581	0.413771266	-3.957250821	-0.91427653	-6.17894307	0.059443308	-0.061185837	0.000555699	-6.126285405	0.154312461	0.003229379	NA	-0.033336853	-0.02724644	NA	-0.063796327	-0.048558805	NA	0.008098919	0.010259155	NA	-0.000281443	-0.000231506	NA	0.026312853	0.020461528	NA	-0.024534613	-0.02059154	NA	-0.046630134	-0.04334146	NA	-0.014500957	-0.01094816	NA	-0.020057102	-0.016694798	NA	0.007325213	0.007194536
