Old.Name,Blup_Transfo_AUC_bud_burst_y1_y2,Blup_Transfo_bud_burst_y1_y2,Blup_Transfo_time_serie_bud_burst_y1_y2,Blup_Transfo_bud_burst_y1_y2_v2,Blup_Transfo_time_serie_bud_burst_y1_y2_v2,Blup_Transfo_AUC_bud_burst_y2,Blup_Transfo_bud_burst_y2,Blup_Transfo_time_serie_bud_burst_y2,Blup_Transfo_bud_burst_y2_v2,Blup_Transfo_time_serie_bud_burst_y2_v2,Blup_Transfo_AUC_color_y1_y2_y3,Blup_Transfo_AUC_drop_y1_y2_y3,Blup_Transfo_color_y1_y2_y3,Blup_Transfo_drop_y1_y2_y3,Blup_Transfo_time_serie_color_y1_y2_y3,Blup_Transfo_time_serie_drop_y1_y2_y3,Blup_Transfo_color_y1_y2_y3_v2,Blup_Transfo_drop_y1_y2_y3_v2,Blup_Transfo_AUC_color_y2,Blup_Transfo_AUC_drop_y2,Blup_Transfo_color_y2,Blup_Transfo_drop_y2,Blup_Transfo_dbase_y2,Blup_Transfo_time_serie_color_y2,Blup_Transfo_time_serie_dbase,Blup_Transfo_time_serie_drop_y2,Blup_Transfo_color_y2_v2,Blup_Transfo_drop_y2_v2,Blup_Transfo_cop1,Blup_Transfo_cop2,Blup_Transfo_growth_duration_y1_y2,Blup_Transfo_growth_duration_y1_y2_v2,Blup_Transfo_height_y2,Blup_Transfo_growth_duration_y2,Blup_Transfo_time_serie_height,Blup_Transfo_growth_duration_y2_v2,Blup_Transfo_vol_y2,Blup_Transfo_time_serie_vol,Blup_Transfo_time_serie_dbh_v2,Blup_Transfo_AUC_height
GWR_100_222,-9662.372602,4.955989048,-1.807420561,4.955968349,-1.807420561,-11060.24727,5.787208915,-1.910743138,5.787208915,-1.910743138,2787.512543,0.92787932,-1481.249215,-95.7860346,1.194043206,-0.004811563,-2101.644381,-877.7506074,4.968018874,-0.12493426,1336.592667,479.3379662,0.403543943,0.117381366,0.076930108,-0.051948611,-2385.104853,311.5462061,0.044615746,0.156025488,-1475.892956,-4077.476627,1.958544204,-1838.231397,0.097332928,-4579.548505,0.357268593,0.242996767,0.039075609,5.041503009
XXX_100_61,8143.765209,-4.434450544,1.762576236,-4.434434552,1.762576236,8773.759622,-5.097000963,1.637874207,-5.097000963,1.637874207,-11631.81736,-39.00879276,1250.167843,525.6558272,-3.446665778,-0.366276791,1611.787646,5743.263899,51.15963368,-0.477984401,-3774.859245,420.6216927,-1.3364037,1.398515818,-0.222926293,-0.077777125,-4641.515858,966.30427,0.172123592,-0.363228653,-779.9279133,-1587.29768,-5.112276842,-1103.856826,-0.199291636,-1971.045973,-0.726474024,-0.633808889,-0.106378629,-28.32468671
GWR_100_2,5924.221676,-4.041866799,1.301879695,-4.041857639,1.301879695,5995.164772,-4.401105175,1.178778616,-4.401105175,1.178778616,-2034.577624,-0.625369928,2084.830969,1126.58889,-0.601460793,-0.105775947,973.5208627,-471.3517335,-25.881756,-1.212943587,2995.450015,479.3379662,-0.773693049,-0.687432989,-0.097788793,-0.275892299,2623.516832,311.5462061,0.231454945,-0.113879589,4419.505663,4014.472127,-2.356757777,4352.845144,-0.101192381,3922.453676,-0.261724902,-0.296492097,-0.151370921,-29.11146529
XXX_100_175,-13009.62105,14.21092649,-3.553739883,14.21087508,-3.553739883,-14722.9269,16.26661769,-3.645953987,16.26661769,-3.645953987,5622.302118,1.792464013,-3998.5403,-778.3869032,1.894289765,0.02114294,-1352.287739,-1709.419282,21.64357286,0.483270384,-3428.4884,479.3379662,-1.215263522,0.674560535,-0.127110697,0.17855195,-981.5217757,-1236.799461,-0.196881483,-0.359618372,-9360.107306,-7109.946226,-6.177038108,-10117.87077,-0.326784719,-7765.686225,-0.751549864,-0.582031741,-0.028108637,-50.46556307
XXX_100_119,-1041.162865,3.52453481,-0.361474221,3.52451525,-0.361474221,-1643.333678,4.347388464,-0.466977164,4.347388464,-0.466977164,9196.311865,20.59506064,-3198.950136,-641.2325496,3.049547432,0.379743263,-3121.208249,-4408.816568,14.97908854,2.271707498,-1801.095319,420.6216927,-0.312468564,0.501879464,-0.002750957,0.525626049,-2144.771354,-2918.920242,-0.074179676,-0.624031481,-3205.174163,-3277.549932,-0.683852382,-3699.430275,0.001382701,-3779.787022,0.002518178,-0.007755336,0.008286898,-9.079798187
GWR_100_458,-8722.097612,4.955989048,-1.722234253,4.955968349,-1.722234253,-10031.36455,5.787208915,-1.826098707,5.787208915,-1.826098707,3747.514614,4.169699464,-1821.077172,-95.7860346,1.373593605,0.046843969,-2101.644381,-1293.584944,8.858981471,-0.052109907,-110.7737044,479.3379662,0.48278324,0.241198959,0.087806773,0.017365749,-2385.104853,-462.6266275,-0.01035962,0.599722294,-2487.178262,-4066.398631,1.447373755,-2900.236723,0.079330655,-4567.90914,0.371263244,0.246198064,0.024908155,0.762509219
GWR_100_78,2564.465232,-0.956887652,0.641685805,-0.956888729,0.641685805,2318.798435,-0.907968916,0.522784271,-0.907968916,0.522784271,-4118.183783,-5.951667586,4226.367013,1126.58889,-1.445347672,-0.05699649,2201.736697,3122.076983,-9.484127914,-0.359031234,2995.450015,479.3379662,1.504922878,-0.377889006,0.250936007,-0.024817786,3421.389283,1085.71904,-0.022824303,1.093634544,2805.804642,3130.078758,5.169118076,2658.210535,0.254767628,2993.244337,0.787584356,0.739571893,0.152456509,48.44040982
XXX_100_176,3383.738958,-1.471050843,0.833354999,-1.471050214,0.833354999,3215.277213,-1.490158293,0.713234242,-1.490158293,0.713234242,6139.063693,10.5483485,-1932.803361,-706.9734971,1.966109925,0.148071184,-1746.504288,-1356.532962,10.52653687,0.65982789,-322.2646814,479.3379662,1.534172394,0.365016552,0.281071358,0.194359586,-981.5217757,311.5462061,-0.082983184,0.948925468,524.0836638,-54.05388527,4.37103147,262.052084,0.217952332,-352.2418371,0.774551603,0.7613648,0.140217992,35.98322632
XXX_100_149,-834.174765,3.156417878,-0.27406701,3.156403151,-0.27406701,-1400.115683,3.749546097,-0.387143369,3.749546097,-0.387143369,-1719.470509,-8.187248827,2792.664987,2374.932327,-0.852831352,-0.038338788,1106.07704,3122.076983,-21.1570157,-0.039898112,2995.450015,479.3379662,0.134013524,-0.5017066,0.090341982,-0.002453278,422.0613022,1085.71904,0.180610738,0.248222525,697.7579639,-1134.158522,2.224814514,444.436848,0.126679604,-1487.079965,0.296899028,0.298661481,0.07038132,12.76589055
GWR_100_414,-1957.17526,4.955989048,-0.593515666,4.955968349,-0.593515666,-2628.943213,5.787208915,-0.704559988,5.787208915,-0.704559988,1119.547115,8.801001702,1765.854811,1126.58889,0.170605927,0.141755111,-201.8105797,-1356.532962,9.97068507,0.740147593,-322.2646814,479.3379662,-0.008471298,0.365016552,-0.056629069,0.177856543,422.0613022,311.5462061,0.267945486,0.330807692,-2694.879658,-1963.16191,-1.600199927,-3118.355179,-0.062530346,-2358.092477,-0.117496889,-0.251214177,-0.099452197,-23.8029588
GWR_100_102,835.0988521,-1.471050843,0.343533726,-1.471050214,0.343533726,426.4635454,-1.490158293,0.22652876,-1.490158293,0.22652876,-694.6383501,-2.039274868,2084.830969,1126.58889,-0.457820473,-0.080495446,1374.64138,1750.430237,-22.2687193,-1.452287351,2995.450015,479.3379662,1.475861154,-0.625524193,0.224653188,-0.299145187,2623.516832,1085.71904,0.524568717,1.586775016,3093.809986,2801.167773,4.706818523,2960.660504,0.194283289,2647.666035,0.764461035,0.627733926,0.124237861,23.1709545
XXX_100_229,8776.78355,-6.856750434,1.944637704,-6.856723622,1.944637704,9491.697864,-7.971380354,1.818290039,-7.971380354,1.818290039,-358.1108439,-0.664687393,-1333.589364,-883.4095592,0.380166622,-0.026700454,-690.4409508,-962.9533735,-12.73366944,-0.028587957,2723.250219,420.6216927,-0.425464559,-0.305093254,-0.074902631,0.109220283,-251.543406,-67.2317842,0.074646357,0.107093613,5790.379864,3129.143797,-0.138286613,5927.889503,-0.016752302,3076.023952,-0.026327584,-0.165420883,-0.058231865,-15.84350733
GWR_100_29,206.9799312,1.613928305,0.109271378,1.613918696,0.109271378,-260.8467684,2.002977967,-0.006243427,2.002977967,-0.006243427,824.2883422,4.559401367,2084.830969,1126.58889,0.242426087,0.076848436,-1700.523864,-55.5173964,-3.091832219,0.289901817,2995.450015,479.3379662,1.086987958,-0.068345024,0.189918304,0.099853371,-2385.104853,1085.71904,0.126039936,1.194797788,1480.108965,-2572.715467,4.727241163,1266.025894,0.183461467,-2998.534703,0.679940392,0.549264719,0.092850546,16.93610411
GWR_100_474,7626.668673,-7.641009138,1.578735197,-7.640988034,1.578735197,7858.043506,-8.476430812,1.453873018,-8.476430812,1.453873018,-3896.563535,-5.3990959610000004,2792.664987,1126.58889,-1.193977112,-0.106099845,-44.40011866,25.22320908,-6.704868916,-0.453046669,2995.450015,479.3379662,-0.355915602,-0.192162617,-0.052988914,-0.035652337,-981.5217757,311.5462061,0.030176735,-0.004804809,6321.212028,2889.527982,-0.802743976,6349.929722,-0.032413632,2740.503831,-0.202980162,-0.140695534,-0.011926738,-4.226721013
GWR_100_444,-41530.43513,23.94106246,-11.49756733,23.9409517,-11.49756733,-47564.27323,28.57430047,-11.50241221,28.57430047,-11.50241221,15635.5753,19.74101005,-7948.338386,-6724.94172,5.866472972,0.181913961,-7598.516302,-3943.401568,48.85023718,1.367116742,-3774.859245,420.6216927,-1.428893827,1.308852183,-0.269312082,0.257805853,-7017.557051,-1100.767838,-0.304689047,-1.099099051,-13890.62063,-15058.80158,-5.08816985,-15135.32514,-0.202695922,-16386.91915,-0.782057983,-0.726701754,-0.081059419,-29.23293397
GWR_100_122,-4036.49361,4.184744261,-0.870371169,4.184726121,-0.870371169,-4904.208135,4.91392485,-0.979654391,4.91392485,-0.979654391,6204.015155,21.23313915,-9994.073484,-9768.773211,2.867549135,0.304060298,-7055.785606,-5366.785955,75.56119742,2.253378794,-10048.44935,-6612.010073,-1.697157886,1.912736467,-0.280576111,0.399265301,-9877.34701,-5322.474632,-0.256860133,-1.095473422,-9707.728123,-9340.579905,-7.890992043,-10482.92616,-0.42292701,-10109.35559,-1.200599773,-0.978243465,-0.120774928,-52.87170148
GWR_100_480,2268.623939,-2.24229563,0.684278959,-2.242292441,0.684278959,1995.078253,-2.363442357,0.565106486,-2.363442357,0.565106486,275.6989523,5.48240216,2999.492284,1126.58889,-0.026899513,0.114438824,973.5208627,-461.9162704,4.968018874,0.76205053,2995.450015,479.3379662,1.892209117,0.05547257,0.292618074,0.200620794,2623.516832,1085.71904,-0.087864312,0.541645242,3468.65248,3130.078758,4.735217122,3354.302855,0.217382366,2993.244337,0.871874102,0.783234176,0.201480764,32.78214861
GWR_100_446,13688.15222,-8.412253925,2.8778264,-8.412230261,2.8778264,14490.7368,-9.349714876,2.744700601,-9.349714876,2.744700601,2972.842035,4.385271768,-780.1779422,1126.58889,0.906762566,0.133586454,-201.8105797,-877.7506074,6.635574273,1.235643086,-1981.122029,479.3379662,0.313085923,0.303107756,0.052017408,0.244743298,422.0613022,311.5462061,0.044615746,0.136105175,2669.968473,4408.796042,0.598876117,2515.561636,0.057319116,4336.75966,0.29225772,0.154447452,0.024953001,0.002039291
GWR_100_402,-5391.435853,4.184744261,-0.976854054,4.184726121,-0.976854054,-6386.834669,4.91392485,-1.08545993,4.91392485,-1.08545993,2482.74066,-8.637331511,-2782.373252,-95.7860346,1.104268006,-0.112776166,199.3099372,1831.170842,8.025203772,0.284780074,-322.2646814,479.3379662,-0.548675604,0.241198959,-0.099340149,0.094880285,422.0613022,311.5462061,0.345891502,0.095580448,-2320.037164,-1566.7279,-1.214173096,-2724.712828,-0.09486654,-1941.569472,-0.291723966,-0.294977866,-0.112756363,-16.79646583
GWR_100_22,-13556.16609,7.526805004,-2.76576653,7.526775774,-2.76576653,-15320.97614,8.698155798,-2.862992994,8.698155798,-2.862992994,6171.361291,-3.719574777,-604.9101239,515.4014279,2.073840165,-0.076849009,-285.7628256,1524.653084,8.303129672,-0.686015457,2995.450015,479.3379662,-0.274403356,0.117381366,-0.008967847,-0.214674037,2623.516832,1085.71904,0.144571754,-0.316221205,-1480.792858,-1504.743874,-1.096195114,-1843.377048,-0.012891073,-1876.444451,-0.030548588,-0.03481942,-0.00397492,-7.225187661
GWR_100_292,-10497.14537,7.7838866,-2.275945257,7.783856516,-2.275945257,-11973.68565,8.989250486,-2.376287512,8.989250486,-2.376287512,4057.650053,-0.30859127,-3845.206919,229.6957446,1.790393412,0.04863285,-1514.961691,-898.9864163,22.19942466,1.536207127,-3428.4884,479.3379662,-1.278271268,0.674560535,-0.189949811,0.266501294,-981.5217757,-462.6266275,-0.116865337,-0.591114935,-6414.449623,-4303.256742,-5.765735857,-7024.476518,-0.25934218,-4816.769858,-0.794103098,-0.636173029,-0.139644477,-30.7349014
GWR_100_259,-13415.45769,7.331006066,-2.910334769,7.330969503,-2.910334769,-15677.64975,8.864270364,-2.992798809,8.864270364,-2.992798809,-6636.364689,-16.955837,-3387.85852,-2052.112303,-1.938219808,-0.11871482,-2714.509737,-1399.858769,68.48010741,2.710079993,-8288.657676,-3513.630587,-1.090578288,1.75717036,-0.151852779,0.553635543,-10924.71626,-4737.072646,-0.169296218,-0.743351302,-9841.686225,-11364.46474,-4.429753976,-10802.03048,-0.133936725,-12433.60468,-0.54675132,-0.430982212,-0.001393423,-15.16484744
GWR_100_315,9228.779791,-5.841437969,1.962073585,-5.841422836,1.962073585,9611.131111,-6.438767993,1.834772961,-6.438767993,1.834772961,2859.271934,14.41023447,-1526.756856,-696.771582,0.816987366,0.292584296,-2263.74954,-4042.809301,34.42816425,2.930762844,-3428.4884,479.3379662,-0.60280472,0.922195722,-0.04086309,0.527655432,-4191.374287,-3960.582909,-0.069282553,-0.265919889,189.2570349,-537.2655323,-1.052906173,-89.56744523,0.034480239,-859.9398715,-0.129113804,-0.049130909,0.037975783,8.541818699
GWR_100_397,-687.0698575,1.099765113,-0.039804662,1.099757211,-0.039804662,-1239.148202,1.42078859,-0.154371182,1.42078859,-0.154371182,1515.926732,5.330205044,1141.005314,1126.58889,0.368111366,0.077448191,199.3099372,-877.7506074,-2.813906319,0.151986152,2995.450015,479.3379662,0.824244353,-0.068345024,0.125840126,0.0282003,422.0613022,311.5462061,0.135932482,0.5875178,1751.781303,-193.0563623,4.149373695,1551.323691,0.18850447,-498.2881603,0.57576198,0.429636972,0.098235905,25.34646341
GWR_100_125,9192.343455,-5.841437969,1.919480431,-5.841422836,1.919480431,9571.261162,-6.438767993,1.792450745,-6.438767993,1.792450745,5056.565639,6.909358512,-4423.325246,-167.1994407,1.930199845,0.162911468,-2101.644381,-471.3517335,25.53453546,1.030767948,-3428.4884,479.3379662,-1.096359055,0.736469332,-0.204716575,0.219551442,-2385.104853,311.5462061,-0.190561946,-0.953140771,189.2570349,906.0391251,-3.767480335,-89.56744523,-0.216782021,656.5031657,-0.507628329,-0.621856874,-0.117862249,-46.52372117
GWR_100_88,4103.492544,-2.756458821,0.939837885,-2.756453926,0.939837885,4002.857473,-2.945631734,0.819039781,-2.945631734,0.819039781,2963.328924,4.707134527,2273.624278,1126.58889,0.565616806,0.007866291,-176.9562964,-461.9162704,-29.2168668,-1.250303284,2995.450015,479.3379662,0.884283834,-0.749341786,0.129055487,-0.25462294,1219.933754,1085.71904,-0.079387944,0.593094363,3756.657824,2286.304709,2.494612901,3656.752824,0.151573469,2106.7126709999998,0.538206332,0.398966644,0.048244381,22.70151804
XXX_100_116,-18013.36321,13.4396817,-5.150983165,13.43963285,-5.150983165,-20198.20153,15.39333363,-5.233037079,15.39333363,-5.233037079,-12532.58901,-24.44365129,4952.235019,2374.932327,-4.425884309,-0.371075159,6845.483376,6233.892706,-44.22486539,-2.650700558,2995.450015,479.3379662,0.17849832,-1.368429752,0.073024312,-0.536557801,4219.261735,1085.71904,0.043654115,0.063799771,-4331.719105,-3008.97751,1.077453344,-4837.288699,0.097553736,-3456.903998,0.271031374,0.235796774,0.052325076,10.89795297
GWR_100_272,3510.593798,-2.704236337,0.852268897,-2.704228073,0.852268897,3519.044672,-3.043872826,0.735795048,-3.043872826,0.735795048,-613.3991951,-1.754956332,2263.699676,1021.828215,-0.335931886,-0.092286198,-1381.484784,-990.9136309,2.662307211,-0.40266596,2723.250219,420.6216927,-0.239036924,0.053561287,0.0230176,-0.176380693,-2144.771354,-67.2317842,0.330215929,0.430154283,3573.097358,-369.2269608,0.731072044,3554.885277,0.043835458,-667.5869724,0.08927401,0.084431279,-0.039209328,-5.812199289
GWR_100_321,2023.094061,0.756192078,0.397115228,0.756184884,0.397115228,1831.995692,1.062383446,0.284755468,1.062383446,0.284755468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XXX_100_232,-4277.680399,3.156417878,-0.742591706,3.156403151,-0.742591706,-5168.123394,3.749546097,-0.852687743,3.749546097,-0.852687743,8813.657179,11.7869163,-5612.723093,-706.9734971,3.151142564,0.27010093,-4627.668042,-4608.802293,46.37897794,2.912306637,-4875.854771,479.3379662,0.975435496,1.231739704,0.195363822,0.584107379,-5639.700293,-3960.582909,0.121158807,-0.108687027,-5329.121355,-5719.393932,3.44598959,-5884.714679,0.174383246,-6304.668737,0.600000699,0.550893825,0.11239467,22.9259773
GWR_100_426,8128.079798,-6.856750434,1.732232658,-6.856723622,1.732232658,8755.970002,-7.971380354,1.607804902,-7.971380354,1.607804902,5291.676616,1.064413527,555.4813917,1021.828215,1.602319632,-0.015020667,-1445.007581,-421.6014685,0.352910713,-0.373608473,2723.250219,420.6216927,0.244228866,-0.036102348,0.053105858,-0.113977136,-251.543406,966.30427,-0.081691816,0.714440398,5790.379864,3129.143797,1.357830691,5927.889503,0.091210757,3076.023952,0.278942676,0.18997931,0.028143244,7.184004444
XXX_100_241,-19397.20091,12.52164869,-5.095072383,12.521588939999999,-5.095072383,-22461.84847,15.02365477,-5.157788791,15.02365477,-5.157788791,11062.15808,21.24077362,-10221.27074,-7984.293307,4.862780089,0.297488357,-7741.996606,-3736.776212,45.00124301,0.51948446,-8288.657676,-3262.837817,-1.457237946,1.219188547,-0.289646518,0.2346208,-7860.735962,-2918.920242,-0.114455963,-0.743351302,-12170.05728,-11314.30889,-8.717262121,-13293.9251,-0.653492791,-12379.93284,-1.175796323,-1.230008874,-0.120909248,-79.4324427
GWR_100_265,8527.52202,-2.752077979,1.974437256,-2.752071104,1.974437256,5404.839004,-3.885188245,1.093432626,-3.885188245,1.093432626,438.805751,-0.899517807,1932.150134,1421.135114,-0.050987205,-0.065357837,405.7926908,347.2979412,-34.52918525,-1.180235928,2059.645143,495.3115419,1.780760535,-0.845210061,0.169809483,-0.286272629,2052.598644,1506.191994,-0.207097678,0.401990984,4858.357518,4783.731551,3.850837165,3367.18476,0.129612595,3268.461378,0.744183668,0.601689886,0.090384015,31.12483715
GWR_100_94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3488.48637,0.338387104,-664.6745256,-641.2325496,0.982079146,-0.091132882,-900.3902029,-421.6014685,-15.81286478,-1.343587809,461.0774499,420.6216927,-1.33978617,-0.305093254,-0.286670239,-0.260989007,-251.543406,966.30427,-0.235934678,-0.651770334,NA,NA,-4.913026427,NA,-0.440245154,NA,-1.160949617,-1.013479462,-0.058014443,-50.85482323
XXX_100_29,-3517.411783,0.071438731,-0.380549895,0.071434241,-0.380549895,-4336.210131,0.256409837,-0.492948909,0.256409837,-0.492948909,-4810.302617,-22.36122081,-4774.363668,1039.493504,-1.524726151,-0.190903408,-2022.626293,3530.919729,56.16332609,1.372320061,-10325.34055,420.6216927,-1.598836708,1.488179453,-0.344540269,0.324569355,-7860.735962,-67.2317842,-0.074179676,-0.513666385,-7096.265579,-5092.475304,-6.085770077,-7863.796497,-0.401760615,-5721.940933,-1.10512163,-1.082096287,-0.219605057,-33.78448833
GWR_100_273,-7168.182869,3.52453481,-1.27178156,3.52451525,-1.27178156,-8592.298169,4.347388464,-1.369056323,4.347388464,-1.369056323,2433.926314,19.05581527,1765.632815,-99.37685285,0.749488964,0.317309508,-3024.874877,-4408.816568,16.5186862,1.58848989,-3774.859245,-1546.504447,-0.663608427,0.501879464,-0.015771216,0.316146168,-2144.771354,-2918.920242,-0.074179676,-0.133135724,-4709.919022,-3277.549932,-2.541094466,-5309.854702,-0.018014272,-3779.787022,-0.238039149,-0.052220829,0.0218445,5.916335637
GWR_100_234,-1667.316052,1.099765113,-0.146287547,1.099757211,-0.146287547,-2311.768843,1.42078859,-0.260176722,1.42078859,-0.260176722,2508.696184,2.461086038,1397.285186,1126.58889,0.655392006,0.044677544,-602.9310966,-461.9162704,-1.146350921,-0.1521443,1336.592667,479.3379662,1.584628811,-0.006436227,0.27781207,0.036000733,422.0613022,1085.71904,-0.034863274,1.258157637,483.2511481,-155.0746608,4.307886453,219.1716536,0.217964469,-458.3817646,0.784098274,0.755020773,0.149746358,37.63581229
GWR_100_323,-8995.906623,5.9468347,-1.908996697,5.94680432,-1.908996697,-10665.21248,7.221767855,-2.000511734,7.221767855,-2.000511734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GWR_100_154,-4056.615168,3.156417878,-0.699998552,3.156403151,-0.699998552,-4926.225868,3.749546097,-0.810365527,3.749546097,-0.810365527,5588.007941,1.748933305,-2195.845979,515.4014279,1.624964165,0.074852033,-997.1476459,-461.9162704,-1.42427682,0.652827546,-1981.122029,479.3379662,-0.542742939,0.117381366,-0.09133508,0.185863746,422.0613022,1085.71904,-0.15940409,-0.652847772,-3124.165507,-1134.158522,-0.8396185,-3569.171437,-0.004759451,-1487.079965,-0.142367814,-0.187028883,-0.040483976,-4.201426075
GWR_100_21,986.5543668,0.071438731,0.109271378,0.071434241,0.109271378,592.1916167,0.256409837,-0.006243427,0.256409837,-0.006243427,-960.183332,5.241353512,-355.3929967,515.4014279,-0.206449913,0.024120155,-951.1672218,-1356.532962,-16.98812721,-0.315511951,-1981.122029,479.3379662,-0.256623989,-0.254071413,-0.01937434,-0.051948611,-981.5217757,311.5462061,0.217934545,0.225671384,-1575.796511,-766.2107886,0.111821759,-1943.145517,0.037740962,-1100.486757,0.055960005,-0.004184143,-0.003658676,-0.737693902
XXX_100_242,-2434.55014,2.486406285,-0.452504955,2.486391363,-0.452504955,-3223.644937,3.115511583,-0.55718508,3.115511583,-0.55718508,7035.768518,17.22499514,-2476.27258,-738.3916383,2.403463593,0.32366548,-1989.62496,-3407.306971,13.43949087,2.048560296,-1801.095319,420.6216927,-0.620044374,0.501879464,-0.122754472,0.464435036,-251.543406,-1100.767838,0.037608488,-0.09209896,-2690.127265,-1342.967024,-2.862218112,-3148.211176,-0.143218429,-1709.587432,-0.258283699,-0.384963493,-0.111849433,-29.84988799
XXX_100_159,-21841.13721,14.94394858,-5.73228752,14.94387801,-5.73228752,-25233.64072,17.89803416,-5.789244203,17.89803416,-5.789244203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XXX_100_161,7319.950863,-5.841437969,1.685218083,-5.841422836,1.685218083,7522.421846,-6.438767993,1.559678558,-6.438767993,1.559678558,6443.71813,-0.403238131,-3998.5403,-95.7860346,2.235435524,0.023686514999999998,-3956.050075,350.8814776,47.76860744,0.892155844,-3428.4884,479.3379662,-0.599251574,1.293648501,-0.053327429,0.133940809,-6622.75157,1085.71904,-0.045505791,-0.503732589,223.5563481,-2344.825258,-2.346582605,-53.5478837,-0.08709133,-2759.096329,-0.230003299,-0.195716258,0.006467135,-20.57042295
GWR_100_105,4985.395821,-2.704236337,1.034330365,-2.704228073,1.034330365,5191.692531,-3.043872826,0.91621088,-3.043872826,0.91621088,-3142.347803,-2.090236735,3249.240404,1871.023886,-1.214605908,0.039676515,331.3416406,121.8748097,-10.80917236,0.638257138,2723.250219,420.6216927,0.665106122,-0.305093254,0.181175486,0.094225747,-251.543406,-67.2317842,-0.014839113,0.328499583,3573.097358,1091.383135,2.549846044,3554.885277,0.177639747,895.4137177,0.454449589,0.523448609,0.149560598,35.13913428
GWR_100_103,596.0951927,0.756192078,0.184710182,0.756184884,0.184710182,213.5638181,1.062383446,0.074270331,1.062383446,0.074270331,5092.584273,17.33919135,-3540.868426,-5189.503654,2.196716764,0.222795756,-3024.874877,-4408.816568,32.29956227,1.950784661,-3774.859245,-1546.504447,-1.313990412,0.950197641,-0.307150442,0.367340714,-2144.771354,-2918.920242,-0.229277468,-0.646013846,-3321.499207,-1999.292189,-3.476956258,-3823.92493,-0.238853443,-2411.921812,-0.880696904,-0.839982026,-0.168415137,-26.11059265
GWR_100_152,-26214.75243,12.52164869,-6.521807747,12.521588939999999,-6.521807747,-30193.97981,15.02365477,-6.574144376,15.02365477,-6.574144376,6042.76284,9.2631816829999991,-3540.868426,-99.37685285,2.325933532,0.161378738,-3121.208249,-3407.306971,28.83546753,1.297586767,-3774.859245,-1546.504447,-1.337746416,0.77087037,-0.23446697,0.244320564,-2144.771354,-1100.767838,-0.047217809,-0.632986206,-8936.52029,-7235.563259,-5.056755245,-9833.293932,-0.29132099,-8015.262034,-0.776563438,-0.751083015,-0.128321516,-45.10435738
GWR_100_74,9066.991584,-5.841437969,1.962073585,-5.841422836,1.962073585,9434.096637,-6.438767993,1.834772961,-6.438767993,1.834772961,-1977.616405,3.901108342,3518.532994,1139.573146,-0.763056152,-0.031374305,1051.259538,-877.7506074,-17.54397901,-1.191659787,2995.450015,479.3379662,1.06771867,-0.563615396,0.170432531,-0.201811624,2017.806205,311.5462061,0.121158807,0.49454161,5370.358845,4465.768595,4.357162931,5351.387433,0.186817879,4396.619253,0.634721703,0.510539226,0.057998651,23.57861449
XXX_100_93,-13130.50607,8.36913459,-3.092396237,8.369093391,-3.092396237,-15354.47165,10.09614725,-3.173214641,10.09614725,-3.173214641,4862.944995,2.484959401,-2226.748733,1021.828215,1.343886096,0.083180192,-1381.484784,-1560.225793,18.44318328,0.762077066,-3774.859245,420.6216927,-1.470129805,0.5915431,-0.299065108,0.129851339,-2144.771354,-1100.767838,-0.159005972,-0.701740745,-7013.977766,-5439.267203,-6.168191336,-7775.729539,-0.302350956,-6093.043378,-0.921025237,-0.884901408,-0.123940236,-43.25093176
GWR_100_392,-26159.05953,14.72508968,-6.428777791,14.72503656,-6.428777791,-29111.51542,16.84880707,-6.502703554,16.84880707,-6.502703554,7300.720223,12.74284904,-5612.723093,-95.7860346,2.666356484,0.185184739,-2890.077479,-3877.28432,21.36564696,1.585877364,-4875.854771,479.3379662,-1.216463441,0.612651739,-0.184543671,0.262623357,-2385.104853,-2598.691185,-0.278498158,-0.89270323,-10515.6675,-8277.092262,-2.601115258,-11331.38695,-0.077574375,-8991.97651,-0.477467833,-0.441393869,-0.129741146,-19.60347186
GWR_100_481,11128.9075,-7.641009138,2.21763251,-7.640988034,2.21763251,11690.31919,-8.476430812,2.088706256,-8.476430812,2.088706256,-5836.298573,-12.62168036,4226.367013,1126.58889,-1.840358551,-0.165066141,2692.194554,4493.72373,-24.2142006,-1.191659787,2995.450015,479.3379662,1.876404014,-0.749341786,0.293706728,-0.265057748,3421.389283,1085.71904,0.104774627,0.710390682,6321.212028,6449.257451,4.422451293,6349.929722,0.227337349,6480.619918,0.855542956,0.795370125,0.138586182,40.38907004
